ID	DISCRIMINATOR	CODE	DISPLAY_CODE	NAME	IS_ACTIVE	CREATED_ON	CREATED_BY_ID	UPDATED_ON	UPDATED_BY_ID	VERSION	PID	P_UUID	ALH_ID
152	archive.audit.reject.type	"99_unreviewable"	"99 UNREVIEWABLE"	Unreviewable	0	2019-11-19 23:13:32.403	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
153	audit.status	matched	MATCHED	Matched	1	2019-11-19 23:13:32.403	1	2019-11-19 23:13:32.403	1	0	SEED [V1.0]	0	1
154	audit.status	pending	PENDING	Pending	1	2019-11-19 23:13:32.403	1	2019-11-19 23:13:32.403	1	0	SEED [V1.0]	0	1
155	audit.status	unmatched	UNMATCHED	Unmatched	1	2019-11-19 23:13:32.403	1	2019-11-19 23:13:32.403	1	0	SEED [V1.0]	0	1
156	bank.deposit.status	cancelled	CANCELLED	Cancelled	1	2019-11-19 23:13:32.404	1	2019-11-19 23:13:32.404	1	0	SEED [V1.0]	0	1
157	bank.deposit.status	cleared	CLEARED	Cleared	1	2019-11-19 23:13:32.404	1	2019-11-19 23:13:32.404	1	0	SEED [V1.0]	0	1
158	bank.deposit.status	inprocess	INPROCESS	In Process	1	2019-11-19 23:13:32.404	1	2019-11-19 23:13:32.404	1	0	SEED [V1.0]	0	1
159	bank.deposit.status	pending	PENDING	Pending	1	2019-11-19 23:13:32.404	1	2019-11-19 23:13:32.404	1	0	SEED [V1.0]	0	1
160	batch.payment.item.post.status	customer_invoice	CUSTOMER_INVOICE	Customer Invoice	1	2019-11-19 23:13:32.404	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
161	batch.payment.item.post.status	customer_invoice_fee	CUSTOMER_INVOICE_FEE	Customer Invoice Fee	1	2019-11-19 23:13:32.404	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
162	batch.payment.item.post.status	customer_invoice_fee_partial	CUSTOMER_INVOICE_FEE_PARTIAL	Customer Invoice Partial Fee	1	2019-11-19 23:13:32.405	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
163	batch.payment.item.post.status	customer_prepaid	CUSTOMER_PREPAID	Customer Prepaid	1	2019-11-19 23:13:32.405	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
164	batch.payment.item.post.status	duplicate	DUPLICATE	Duplicate Payment	1	2019-11-19 23:13:32.405	1	2019-11-19 23:13:32.405	1	0	SEED [V1.0]	0	1
165	batch.payment.item.post.status	error	ERROR	Error	1	2019-11-19 23:13:32.406	1	2019-11-19 23:13:32.406	1	0	SEED [V1.0]	0	1
166	batch.payment.item.post.status	inactive	INACTIVE	Inactive	1	2019-11-19 23:13:32.406	1	2019-11-19 23:13:32.406	1	0	SEED [V1.0]	0	1
167	batch.payment.item.post.status	no_patron	NO_PATRON	Violation No Patron found	1	2019-11-19 23:13:32.406	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
168	archive.batch.payment.item.post.status	pending	PENDING	Pending	0	2019-11-19 23:13:32.406	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
169	archive.batch.payment.item.post.status	reconcile_entry	RECONCILE ENTRY	Reconcile Entry	0	2019-11-19 23:13:32.406	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
170	batch.payment.item.post.status	violation_notice1	VIOLATION_NOTICE1	Violation Notice 1	1	2019-11-19 23:13:32.406	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
171	batch.payment.item.post.status	violation_notice2	VIOLATION_NOTICE2	Violation Notice 2	1	2019-11-19 23:13:32.406	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
172	batch.payment.item.post.status	violation_overpay	VIOLATION_OVERPAY	Violation Overpay	1	2019-11-19 23:13:32.406	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
173	batch.payment.item.post.status	violation_paid	VIOLATION_PAID	Violation Paid	1	2019-11-19 23:13:32.406	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
174	batch.payment.item.post.status	violation_partial	VIOLATION_PARTIAL	Violation Partial Pay	1	2019-11-19 23:13:32.407	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
175	batch.payment.item.post.status	violation_reduced	VIOLATION_REDUCED	Violation Reduced	1	2019-11-19 23:13:32.407	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
176	batch.payment.item.post.status	violation_toll_only	VIOLATION_TOLL_ONLY	Violation Toll Only Patron	1	2019-11-19 23:13:32.407	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
177	batch.payment.item.post.status	violation_toll_only_pat	VIOLATION_TOLL_ONLY_PAT	Violation Toll Only Patron	1	2019-11-19 23:13:32.407	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
178	batch.payment.item.status	complete	COMPLETE	Complete	1	2019-11-19 23:13:32.407	1	2019-11-19 23:13:32.407	1	0	SEED [V1.0]	0	1
179	batch.payment.item.status	no_account	NO_ACCOUNT	No Account Found	1	2019-11-19 23:13:32.407	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
180	archive.batch.payment.item.status	no_invoice	NO INVOICE	No Invoice Found	0	2019-11-19 23:13:32.409	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
181	batch.payment.item.status	no_match	NO_MATCH	No Match	1	2019-11-19 23:13:32.409	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
182	batch.payment.item.status	no_violation	NO_VIOLATION	No Violation Found	1	2019-11-19 23:13:32.410	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
183	archive.batch.payment.item.status	pending	PENDING	Pending	0	2019-11-19 23:13:32.410	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
184	batch.payment.status	cancelled	CANCELLED	Cancelled	1	2019-11-19 23:13:32.410	1	2019-11-19 23:13:32.410	1	0	SEED [V1.0]	0	1
185	batch.payment.status	closed	CLOSED	Closed	1	2019-11-19 23:13:32.410	1	2019-11-19 23:13:32.410	1	0	SEED [V1.0]	0	1
186	batch.payment.status	error	ERROR	Error	1	2019-11-19 23:13:32.410	1	2019-11-19 23:13:32.410	1	0	SEED [V1.0]	0	1
187	batch.payment.status	pending_entry	PENDING_ENTRY	Pending Entry	1	2019-11-19 23:13:32.410	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
188	batch.payment.status	pending_post	PENDING_POST	Pending Post	1	2019-11-19 23:13:32.411	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
189	batch.payment.status	posted	POSTED	Posted	1	2019-11-19 23:13:32.411	1	2019-11-19 23:13:32.411	1	0	SEED [V1.0]	0	1
190	batch.payment.status	reconcile_batch	RECONCILE_BATCH	Reconcile Batch	1	2019-11-19 23:13:32.411	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
191	batch.tender.type	check	CHECK	Check	1	2019-11-19 23:13:32.411	1	2019-11-19 23:13:32.411	1	0	SEED [V1.0]	0	1
192	batch.type	customer_invoice	CUSTOMER_INVOICE	Customer Invoice	1	2019-11-19 23:13:32.411	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
193	batch.type	customer_prepaid	CUSTOMER_PREPAID	Customer Prepaid	1	2019-11-19 23:13:32.411	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
194	batch.type	violation	VIOLATION	Violation	1	2019-11-19 23:13:32.411	1	2019-11-19 23:13:32.411	1	0	SEED [V1.0]	0	1
195	archive.billing.event.receivable.status	accepted	ACCEPTED	Accepted	0	2019-11-19 23:13:32.412	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
196	billing.event.receivable.status	closed	CLOSED	Closed	1	2019-11-19 23:13:32.412	1	2019-11-19 23:13:32.412	1	0	SEED [V1.0]	0	1
197	archive.billing.event.receivable.status	cs_write-off	CS WRITE-OFF	Customer Service Write-Off	0	2019-11-19 23:13:32.413	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
198	billing.event.receivable.status	disputed	DISPUTED	Disputed	1	2019-11-19 23:13:32.413	1	2019-11-19 23:13:32.413	1	0	SEED [V1.0]	0	1
199	archive.billing.event.receivable.status	dmv_pending	DMV PENDING	DMV Pending	0	2019-11-19 23:13:32.413	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
200	billing.event.receivable.status	invoice	INVOICE	Invoice	1	2019-11-19 23:13:32.413	1	2019-11-19 23:13:32.413	1	0	SEED [V1.0]	0	1
201	archive.billing.event.receivable.status	invoiced	INVOICED	Invoiced	0	2019-11-19 23:13:32.414	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
202	archive.billing.event.receivable.status	moved	MOVED	Moved	0	2019-11-19 23:13:32.415	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
203	billing.event.receivable.status	open	OPEN	Open	0	2019-11-19 23:13:32.415	1	2019-11-19 23:13:32.415	1	0	SEED [V1.0]	0	1
204	archive.billing.event.receivable.status	paid	PAID	Paid	0	2019-11-19 23:13:32.415	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
205	archive.billing.event.receivable.status	rejected	REJECTED	Rejected	0	2019-11-19 23:13:32.415	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
206	archive.billing.event.receivable.status	rental_pending	RENTAL PENDING	Rental Pending	0	2019-11-19 23:13:32.416	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
207	billing.event.receivable.status	responsible_party	RESPONSIBLE_PARTY	Responsible Party	1	2019-11-19 23:13:32.416	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
208	archive.billing.event.receivable.status	rp_identified	RP IDENTIFIED	RP Identified	0	2019-11-19 23:13:32.416	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
209	archive.billing.event.receivable.status	rp_pending	RP PENDING	RP Pending	0	2019-11-19 23:13:32.416	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
210	billing.event.receivable.status	violation_processing	VIOLATION_PROCESSING	Violation Processing	1	2019-11-19 23:13:32.416	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
211	archive.billing.event.receivable.status	write-off	WRITE-OFF	Write-Off	0	2019-11-19 23:13:32.417	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
212	archive.billing.event.receivable.substatus	closed.closed	CLOSED	Closed	0	2019-11-19 23:13:32.417	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
213	billing.event.receivable.substatus	disputed.pending	PENDING	Disputed Pending	1	2019-11-19 23:13:32.417	1	2019-11-19 23:13:32.417	1	0	SEED [V1.0]	0	1
214	billing.event.receivable.substatus	invoice.assigned	ASSIGNED	Invoice Assigned	1	2019-11-19 23:13:32.417	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
215	billing.event.receivable.substatus	responsible_party.identified	IDENTIFIED	Responsible Party Identified	1	2019-11-19 23:13:32.418	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
216	billing.event.receivable.substatus	responsible_party.pending	PENDING	Responsible Party Pending	1	2019-11-19 23:13:32.418	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
217	billing.event.receivable.substatus	violation_processing.dmv_hold	DMV_HOLD	DMV Hold	1	2019-11-19 23:13:32.419	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
218	billing.event.receivable.substatus	violation_processing.dmv_pending	DMV_PENDING	DMV Pending	1	2019-11-19 23:13:32.419	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
219	billing.event.receivable.substatus	violation_processing.notice_1	NOTICE_1	Violation Notice 1	1	2019-11-19 23:13:32.419	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
220	billing.event.receivable.substatus	violation_processing.notice_2	NOTICE_2	Violation Notice 2	1	2019-11-19 23:13:32.419	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
221	billing.event.receivable.substatus	violation_processing.tax_offset	TAX_OFFSET	Tax Offset	1	2019-11-19 23:13:32.419	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
222	billing.event.result.subtype	paid.regular	REGULAR	Regular	1	2019-11-19 23:13:32.421	1	2019-11-19 23:13:32.421	1	0	SEED [V1.0]	0	1
223	billing.event.result.subtype	rejected.account_not_found	ACCOUNT_NOT_FOUND	Account Not Found	1	2019-11-19 23:13:32.421	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
224	billing.event.result.subtype	rejected.bad_record	BAD_RECORD	Bad Record	1	2019-11-19 23:13:32.421	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
225	billing.event.result.subtype	rejected.invalid_tag	INVALID_TAG	Invalid Tag	1	2019-11-19 23:13:32.421	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
226	billing.event.result.subtype	rejected.tag_not_found	TAG_NOT_FOUND	Tag Not Found	1	2019-11-19 23:13:32.422	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
227	billing.event.result.subtype	unpaid.collections	COLLECTIONS	Collections	1	2019-11-19 23:13:32.422	1	2019-11-19 23:13:32.422	1	0	SEED [V1.0]	0	1
228	billing.event.result.subtype	unpaid.dmv_hold	DMV_HOLD	DMV Hold	1	2019-11-19 23:13:32.422	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
229	billing.event.result.subtype	write_off.non_revenue	NON_REVENUE	Non-Revenue	1	2019-11-19 23:13:32.422	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
230	archive.billing.event.result.type	account_not_found	ACCOUNT NOT FOUND	Account Not Found	0	2019-11-19 23:13:32.422	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
231	archive.billing.event.result.type	bad_record	BAD RECORD	Bad Record	0	2019-11-19 23:13:32.423	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
232	archive.billing.event.result.type	invalid_tag	INVALID TAG	Invalid Tag	0	2019-11-19 23:13:32.423	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
233	archive.billing.event.result.type	non_revenue	NON REVENUE	Non-Revenue	0	2019-11-19 23:13:32.423	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
234	billing.event.result.type	regular	REGULAR	Regular	0	2019-11-19 23:13:32.423	1	2019-11-19 23:13:32.423	1	0	SEED [V1.0]	0	1
235	billing.event.result.type	rejected	REJECTED	Rejected	1	2019-11-19 23:13:32.424	1	2019-11-19 23:13:32.424	1	0	SEED [V1.0]	0	1
236	archive.billing.event.result.type	tag_not_found	TAG NOT FOUND	Tag Not Found	0	2019-11-19 23:13:32.424	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
237	billing.event.result.type	unpaid	UNPAID	Unpaid	1	2019-11-19 23:13:32.425	1	2019-11-19 23:13:32.425	1	0	SEED [V1.0]	0	1
238	billing.event.result.type	write_off	WRITE_OFF	Write Off	1	2019-11-19 23:13:32.425	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
239	ca.dmv.hold.status	on_hold	ON_HOLD	On Hold	1	2019-11-19 23:13:32.425	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
240	ca.dmv.hold.status	released	RELEASED	Released	1	2019-11-19 23:13:32.425	1	2019-11-19 23:13:32.425	1	0	SEED [V1.0]	0	1
241	ca.dmv.hold.status	updated	UPDATED	Updated	1	2019-11-19 23:13:32.425	1	2019-11-19 23:13:32.425	1	0	SEED [V1.0]	0	1
242	ca.dmv.hold.substatus	canceled	CANCELED	Canceled	1	2019-11-19 23:13:32.426	1	2019-11-19 23:13:32.426	1	0	SEED [V1.0]	0	1
243	ca.dmv.hold.substatus	fail	FAIL	Fail	1	2019-11-19 23:13:32.426	1	2019-11-19 23:13:32.426	1	0	SEED [V1.0]	0	1
244	ca.dmv.hold.substatus	requested	REQUESTED	Requested	1	2019-11-19 23:13:32.427	1	2019-11-19 23:13:32.427	1	0	SEED [V1.0]	0	1
245	ca.dmv.hold.substatus	success	SUCCESS	Success	1	2019-11-19 23:13:32.427	1	2019-11-19 23:13:32.427	1	0	SEED [V1.0]	0	1
246	clean.air.type	clean_air	CLEAN_AIR	Clean Air Vehicle	1	2019-11-19 23:13:32.427	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
247	clean.air.type	no_information	NO_INFORMATION	No Information	1	2019-11-19 23:13:32.427	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
248	archive.clean.air.type	x	X	TBD X	0	2019-11-19 23:13:32.427	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
249	archive.clean.air.type	y	Y	TBD Y	0	2019-11-19 23:13:32.427	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
250	archive.clean.air.type	z	Z	TBD Z	0	2019-11-19 23:13:32.428	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
251	correspondence.interval.type	daily	DAILY	Daily	1	2019-11-19 23:13:32.428	1	2019-11-19 23:13:32.428	1	0	SEED [V1.0]	0	1
252	correspondence.interval.type	monthly	MONTHLY	Monthly	1	2019-11-19 23:13:32.428	1	2019-11-19 23:13:32.428	1	0	SEED [V1.0]	0	1
253	correspondence.interval.type	quarterly	QUARTERLY	Quarterly	1	2019-11-19 23:13:32.428	1	2019-11-19 23:13:32.428	1	0	SEED [V1.0]	0	1
254	correspondence.interval.type	yearly	YEARLY	Yearly	1	2019-11-19 23:13:32.428	1	2019-11-19 23:13:32.428	1	0	SEED [V1.0]	0	1
255	correspondence.type	email	EMAIL	Email	1	2019-11-19 23:13:32.429	1	2019-11-19 23:13:32.429	1	0	SEED [V1.0]	0	1
256	correspondence.type	mms	MMS	Multimedia Messaging Service	1	2019-11-19 23:13:32.429	1	2019-11-19 23:13:32.429	1	0	SEED [V1.0]	0	1
257	correspondence.type	opt-out	OPT-OUT	Opt-Out	1	2019-11-19 23:13:32.429	1	2019-11-19 23:13:32.429	1	0	SEED [V1.0]	0	1
258	correspondence.type	phone	PHONE	Phone	1	2019-11-19 23:13:32.429	1	2019-11-19 23:13:32.429	1	0	SEED [V1.0]	0	1
259	correspondence.type	postal	POSTAL	Postal	1	2019-11-19 23:13:32.430	1	2019-11-19 23:13:32.430	1	0	SEED [V1.0]	0	1
260	archive.correspondence.type	push	PUSH	Push Notification	0	2019-11-19 23:13:32.430	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
261	correspondence.type	sms	SMS	Short Message Service	1	2019-11-19 23:13:32.430	1	2019-11-19 23:13:32.430	1	0	SEED [V1.0]	0	1
262	credit.card.batch.status	auth_error	AUTH_ERROR	Authorization Error	1	2019-11-19 23:13:32.431	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
263	credit.card.batch.status	authorized	AUTHORIZED	Authorized	1	2019-11-19 23:13:32.431	1	2019-11-19 23:13:32.431	1	0	SEED [V1.0]	0	1
264	credit.card.batch.status	declined	DECLINED	Declined	1	2019-11-19 23:13:32.431	1	2019-11-19 23:13:32.431	1	0	SEED [V1.0]	0	1
265	credit.card.batch.status	inprocess	INPROCESS	In process	1	2019-11-19 23:13:32.431	1	2019-11-19 23:13:32.431	1	0	SEED [V1.0]	0	1
266	credit.card.batch.status	pending	PENDING	Pending	1	2019-11-19 23:13:32.432	1	2019-11-19 23:13:32.432	1	0	SEED [V1.0]	0	1
267	credit.card.batch.status	settled	SETTLED	Settled	1	2019-11-19 23:13:32.432	1	2019-11-19 23:13:32.432	1	0	SEED [V1.0]	0	1
268	credit.card.batch.status	settle_error	SETTLE_ERROR	Settle Error	1	2019-11-19 23:13:32.432	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
269	credit.card.batch.status	void	VOID	Void	1	2019-11-19 23:13:32.432	1	2019-11-19 23:13:32.432	1	0	SEED [V1.0]	0	1
270	data.source.type	accurint	ACCURINT	Accurint	1	2019-11-19 23:13:32.433	1	2019-11-19 23:13:32.433	1	0	SEED [V1.0]	0	1
271	data.source.type	customer	CUSTOMER	Customer	1	2019-11-19 23:13:32.433	1	2019-11-19 23:13:32.433	1	0	SEED [V1.0]	0	1
272	data.source.type	datafax	DATAFAX	Datafax	1	2019-11-19 23:13:32.433	1	2019-11-19 23:13:32.433	1	0	SEED [V1.0]	0	1
273	data.source.type	dmv	DMV	DMV	1	2019-11-19 23:13:32.434	1	2019-11-19 23:13:32.434	1	0	SEED [V1.0]	0	1
274	data.source.type	experian	EXPERIAN	Experian	1	2019-11-19 23:13:32.434	1	2019-11-19 23:13:32.434	1	0	SEED [V1.0]	0	1
275	data.source.type	inventory	INVENTORY	Inventory	1	2019-11-19 23:13:32.434	1	2019-11-19 23:13:32.434	1	0	SEED [V1.0]	0	1
276	archive.data.source.type	lexis	LEXIS	Lexis	0	2019-11-19 23:13:32.434	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
277	data.source.type	protected_address	PROTECTED_ADDRESS	Protected Address	1	2019-11-19 23:13:32.435	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
278	data.source.type	qas	QAS	QAS	1	2019-11-19 23:13:32.435	1	2019-11-19 23:13:32.435	1	0	SEED [V1.0]	0	1
279	data.source.type	rental	RENTAL	Rental	1	2019-11-19 23:13:32.435	1	2019-11-19 23:13:32.435	1	0	SEED [V1.0]	0	1
280	data.source.type	returned_mail	RETURNED_MAIL	Returned Mail	1	2019-11-19 23:13:32.435	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
281	data.status	active	ACTIVE	Active	1	2019-11-19 23:13:32.435	1	2019-11-19 23:13:32.435	1	0	SEED [V1.0]	0	1
282	data.status	archived	ARCHIVED	Archived	1	2019-11-19 23:13:32.436	1	2019-11-19 23:13:32.436	1	0	SEED [V1.0]	0	1
283	data.status	inactive	INACTIVE	Inactive	1	2019-11-19 23:13:32.437	1	2019-11-19 23:13:32.437	1	0	SEED [V1.0]	0	1
284	archive.document.type	tbd	TBD	TBD	0	2019-11-19 23:13:32.437	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
285	archive.email.bounce.type	invalid_address	INVALID ADDRESS	Invalid Address	0	2019-11-19 23:13:32.437	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
286	email.error.type	disabled	DISABLED	Disabled	1	2019-11-19 23:13:32.437	1	2019-11-19 23:13:32.437	1	0	SEED [V1.0]	0	1
287	email.error.type	host_dns_error	HOST_DNS_ERROR	Host DNS Error	1	2019-11-19 23:13:32.437	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
288	email.error.type	i-contact	I-CONTACT	I-Contact	1	2019-11-19 23:13:32.437	1	2019-11-19 23:13:32.437	1	0	SEED [V1.0]	0	1
289	email.error.type	invalid	INVALID	Invalid	1	2019-11-19 23:13:32.437	1	2019-11-19 23:13:32.437	1	0	SEED [V1.0]	0	1
290	email.error.type	rejected	REJECTED	Rejected	1	2019-11-19 23:13:32.438	1	2019-11-19 23:13:32.438	1	0	SEED [V1.0]	0	1
291	email.error.type	Spam	SPAM	spam	1	2019-11-19 23:13:32.438	1	2019-11-19 23:13:32.438	1	0	SEED [V1.0]	0	1
292	email.error.type	timeout	TIMEOUT	Timeout	1	2019-11-19 23:13:32.438	1	2019-11-19 23:13:32.438	1	0	SEED [V1.0]	0	1
293	email.error.type	unknown	UNKNOWN	Unknown	1	2019-11-19 23:13:32.438	1	2019-11-19 23:13:32.438	1	0	SEED [V1.0]	0	1
294	equipment.request.reason	addition	ADDITION	Addition	1	2019-11-19 23:13:32.438	1	2019-11-19 23:13:32.438	1	0	SEED [V1.0]	0	1
295	equipment.request.reason	new	NEW	New	1	2019-11-19 23:13:32.438	1	2019-11-19 23:13:32.438	1	0	SEED [V1.0]	0	1
296	equipment.request.reason	replace	REPLACE	Replace	1	2019-11-19 23:13:32.438	1	2019-11-19 23:13:32.438	1	0	SEED [V1.0]	0	1
297	equipment.request.status	cancelled	CANCELLED	Cancelled	1	2019-11-19 23:13:32.438	1	2019-11-19 23:13:32.438	1	0	SEED [V1.0]	0	1
298	equipment.request.status	failed	FAILED	Failed	0	2019-11-19 23:13:32.439	1	2019-11-19 23:13:32.439	1	0	SEED [V1.0]	0	1
299	equipment.request.status	fulfilled	FULFILLED	Fulfilled	1	2019-11-19 23:13:32.439	1	2019-11-19 23:13:32.439	1	0	SEED [V1.0]	0	1
300	equipment.request.status	pending	PENDING	Pending	1	2019-11-19 23:13:32.439	1	2019-11-19 23:13:32.439	1	0	SEED [V1.0]	0	1
301	archive.equipment.subtype	envelope.return_envelope	RETURN ENVELOPE	Return Envelope	0	2019-11-19 23:13:32.439	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
302	archive.equipment.subtype	extras.title_21.mount.narrow	NARROW	T21 Narrow Mount	0	2019-11-19 23:13:32.440	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
303	archive.equipment.subtype	extras.title_21.mount.wide	WIDE	T21 Wide Mount	0	2019-11-19 23:13:32.440	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
304	archive.equipment.subtype	other.return_envelope	RETURN ENVELOPE	Return Envelope	0	2019-11-19 23:13:32.440	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
305	archive.equipment.subtype	strips.mount.narrow	NARROW	Narrow Mount	0	2019-11-19 23:13:32.440	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
306	archive.equipment.subtype	strips.mount.wide	WIDE	Wide Mount	0	2019-11-19 23:13:32.440	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
307	archive.equipment.subtype	transponder.iso_6c.internal	INTERNAL	"6C Sticker"	0	2019-11-19 23:13:32.441	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
